customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,days_since_first_purchase,days_since_last_purchase,product_categories,num_categories,acquisition_source,campaign_type,acquisition_cost,email_engagement_rate,return_rate,customer_segment,actual_clv
CUST_00452,2025-06-05,2025-11-17,4,434.83,120.23,224,59,"[""Books"", ""Beauty"", ""Fashion"", ""Sports""]",4,Meta Ads,Prospecting,55.91,0.367,0.097,Growth-Potential,598.22
CUST_00453,2024-11-11,2025-11-12,6,761.69,122.7,430,64,"[""Home & Garden"", ""Sports"", ""Fashion"", ""Food & Beverage""]",4,Email,None,2.69,0.486,0.097,Growth-Potential,1334.91
CUST_00454,2025-03-16,2025-10-29,3,151.77,50.02,305,78,"[""Sports"", ""Home & Garden""]",2,Referral,None,0.87,0.442,0.06,Growth-Potential,264.31
CUST_00455,2025-10-09,2025-10-09,3,65.25,21.81,98,98,"[""Electronics"", ""Toys""]",2,Referral,None,1.34,0.019,0.186,Low-CLV,75.11
CUST_00456,2025-04-08,2025-12-20,21,4779.95,216.54,282,26,"[""Fashion"", ""Toys"", ""Sports"", ""Electronics"", ""Books""]",5,Referral,None,0.59,0.547,0.014,High-CLV,11156.85
CUST_00457,2025-06-17,2025-10-29,4,176.22,45.29,212,78,"[""Beauty""]",1,Direct,None,2.08,0.317,0.094,Growth-Potential,273.37
CUST_00458,2024-07-09,2025-12-21,3,319.52,101.34,555,25,"[""Home & Garden""]",1,Google Ads,Brand,46.48,0.389,0.079,Growth-Potential,575.96
CUST_00459,2025-04-29,2025-10-26,3,267.38,98.38,261,81,"[""Fashion"", ""Electronics"", ""Home & Garden""]",3,Meta Ads,Prospecting,59.19,0.365,0.091,Growth-Potential,388.19
CUST_00460,2024-06-18,2025-12-17,6,744.37,120.88,576,29,"[""Sports"", ""Beauty"", ""Toys"", ""Food & Beverage"", ""Home & Garden""]",5,Email,None,4.51,0.517,0.075,High-CLV,2562.94
CUST_00461,2025-03-04,2025-11-04,8,444.07,55.02,317,72,"[""Books"", ""Toys"", ""Food & Beverage"", ""Beauty""]",4,Direct,None,4.4,0.411,0.142,Growth-Potential,808.35
CUST_00462,2024-05-24,2025-12-29,22,2526.66,125.03,601,17,"[""Home & Garden"", ""Electronics"", ""Toys""]",3,Google Ads,Brand,47.0,0.826,0.062,High-CLV,9552.39
CUST_00463,2024-05-08,2025-12-24,8,738.23,92.14,617,22,"[""Food & Beverage""]",1,Meta Ads,Brand,48.16,0.491,0.149,Growth-Potential,1061.85
CUST_00464,2025-10-19,2025-10-24,3,268.69,93.31,88,83,"[""Home & Garden"", ""Books"", ""Beauty""]",3,Email,None,3.98,0.596,0.107,Growth-Potential,434.13
CUST_00465,2024-06-14,2025-11-07,6,252.6,46.14,580,69,"[""Beauty"", ""Food & Beverage"", ""Electronics"", ""Home & Garden""]",4,Organic,None,2.01,0.511,0.095,Growth-Potential,439.89
CUST_00466,2025-03-24,2025-11-05,8,615.36,78.22,297,71,"[""Food & Beverage"", ""Books""]",2,Meta Ads,Brand,58.56,0.305,0.1,Growth-Potential,963.76
CUST_00467,2024-06-24,2025-10-21,6,320.25,57.78,570,86,"[""Fashion""]",1,Organic,None,1.45,0.285,0.097,Growth-Potential,478.99
CUST_00468,2025-05-27,2025-12-28,2,121.62,59.74,233,18,"[""Beauty"", ""Fashion""]",2,Meta Ads,Retargeting,37.0,0.596,0.08,Growth-Potential,225.64
CUST_00469,2024-11-28,2025-12-27,16,1793.63,106.13,413,19,"[""Home & Garden"", ""Toys"", ""Fashion"", ""Sports"", ""Beauty""]",5,Google Ads,Brand,53.36,0.52,0.044,High-CLV,6319.6
CUST_00470,2025-02-15,2026-01-07,15,1214.42,89.05,334,8,"[""Sports"", ""Books"", ""Electronics"", ""Fashion""]",4,Email,None,6.58,0.781,0.054,High-CLV,4146.54
CUST_00471,2024-04-12,2025-12-07,7,484.26,65.79,643,39,"[""Beauty"", ""Toys"", ""Food & Beverage"", ""Sports"", ""Electronics""]",5,Referral,None,4.68,0.458,0.114,Growth-Potential,627.71
CUST_00472,2025-08-31,2025-12-31,5,726.71,142.3,137,15,"[""Electronics"", ""Home & Garden"", ""Beauty"", ""Fashion""]",4,Google Ads,Prospecting,62.98,0.593,0.068,High-CLV,2056.5
CUST_00473,2024-11-03,2025-12-13,4,156.63,42.66,438,33,"[""Electronics"", ""Sports""]",2,Meta Ads,Retargeting,23.17,0.592,0.104,Growth-Potential,308.39
CUST_00474,2024-12-12,2025-11-28,4,361.85,83.77,399,48,"[""Food & Beverage"", ""Sports""]",2,Meta Ads,Prospecting,32.33,0.328,0.091,Growth-Potential,652.02
CUST_00475,2024-02-14,2026-01-01,6,774.51,119.83,701,14,"[""Beauty""]",1,Meta Ads,Brand,44.32,0.749,0.015,High-CLV,2730.89
CUST_00476,2024-08-11,2025-12-20,23,3572.66,141.59,522,26,"[""Toys"", ""Sports"", ""Beauty"", ""Electronics"", ""Food & Beverage""]",5,Direct,None,4.81,0.538,0.055,High-CLV,12951.92
CUST_00477,2025-05-23,2025-11-27,7,768.93,106.03,237,49,"[""Sports"", ""Electronics""]",2,Referral,None,2.67,0.2,0.143,Growth-Potential,1022.01
CUST_00478,2025-08-07,2026-01-06,7,912.14,130.18,161,9,"[""Sports"", ""Toys"", ""Books""]",3,Direct,None,1.23,0.555,0.02,High-CLV,2650.16
CUST_00479,2024-05-31,2025-11-15,2,60.84,28.16,594,61,"[""Food & Beverage"", ""Toys""]",2,Email,None,2.65,0.288,0.166,Low-CLV,58.23
CUST_00480,2025-12-03,2025-12-03,3,64.42,19.62,43,43,"[""Toys"", ""Fashion""]",2,Google Ads,Brand,60.59,0.009,0.266,Low-CLV,73.16
CUST_00481,2024-08-29,2025-11-06,1,43.02,41.29,504,70,"[""Beauty""]",1,Meta Ads,Brand,37.22,0.281,0.189,Low-CLV,38.45
CUST_00482,2024-01-23,2025-12-06,4,327.05,76.13,723,40,"[""Beauty"", ""Books""]",2,Google Ads,Retargeting,53.61,0.482,0.111,Growth-Potential,585.76
CUST_00483,2024-10-07,2025-10-20,3,163.52,52.12,465,87,"[""Sports""]",1,Meta Ads,Brand,54.74,0.251,0.057,Growth-Potential,285.27
CUST_00484,2024-12-11,2026-01-01,18,3205.33,171.88,400,14,"[""Electronics"", ""Books"", ""Fashion"", ""Food & Beverage"", ""Home & Garden""]",5,Google Ads,Retargeting,46.62,0.924,0.014,High-CLV,12298.16
CUST_00485,2024-02-10,2025-12-03,5,356.11,65.74,705,43,"[""Fashion"", ""Books"", ""Toys""]",3,Meta Ads,Retargeting,36.6,0.233,0.107,Growth-Potential,454.89
CUST_00486,2024-09-25,2025-09-22,3,134.94,46.46,477,115,"[""Beauty"", ""Electronics"", ""Sports""]",3,Meta Ads,Retargeting,49.38,0.281,0.268,Low-CLV,141.39
CUST_00487,2025-02-05,2025-11-21,6,304.6,55.64,344,55,"[""Sports""]",1,Direct,None,2.16,0.59,0.142,Growth-Potential,514.34
CUST_00488,2024-04-23,2025-12-26,6,956.97,156.38,632,20,"[""Food & Beverage""]",1,Email,None,8.36,0.633,0.037,High-CLV,2648.74
CUST_00489,2024-02-11,2025-03-29,3,63.07,22.4,704,292,"[""Fashion"", ""Sports"", ""Food & Beverage""]",3,Meta Ads,Brand,20.67,0.195,0.235,Low-CLV,73.27
CUST_00490,2024-09-20,2025-12-14,4,233.77,60.73,482,32,"[""Sports"", ""Food & Beverage"", ""Toys""]",3,Google Ads,Brand,27.37,0.49,0.094,Growth-Potential,425.55
CUST_00491,2025-11-19,2025-12-13,4,241.02,56.64,57,33,"[""Books"", ""Fashion"", ""Toys"", ""Food & Beverage""]",4,Google Ads,Prospecting,37.08,0.588,0.102,Growth-Potential,440.64
CUST_00492,2025-08-30,2025-10-20,7,687.1,99.78,138,87,"[""Food & Beverage""]",1,Meta Ads,Retargeting,15.17,0.387,0.119,Growth-Potential,945.12
CUST_00493,2024-12-20,2025-11-13,3,237.25,74.24,391,63,"[""Books""]",1,Meta Ads,Prospecting,20.18,0.285,0.098,Growth-Potential,290.4
CUST_00494,2024-02-15,2025-12-06,3,234.13,82.69,700,40,"[""Beauty"", ""Fashion""]",2,Meta Ads,Prospecting,22.92,0.565,0.086,Growth-Potential,317.67
CUST_00495,2024-05-08,2025-11-18,2,72.87,38.43,617,58,"[""Toys""]",1,Direct,None,0.33,0.471,0.088,Growth-Potential,138.65
CUST_00496,2025-02-02,2026-01-04,9,1932.86,209.07,347,11,"[""Beauty"", ""Toys"", ""Sports"", ""Home & Garden"", ""Fashion""]",5,Organic,None,0.27,0.586,0.036,High-CLV,5132.44
CUST_00497,2025-05-30,2025-12-05,8,472.55,55.82,230,41,"[""Toys"", ""Food & Beverage""]",2,Email,None,8.01,0.403,0.108,Growth-Potential,900.65
CUST_00498,2025-05-24,2025-10-29,6,411.62,69.99,236,78,"[""Electronics"", ""Fashion"", ""Toys"", ""Books"", ""Beauty""]",5,Organic,None,1.98,0.329,0.087,Growth-Potential,778.18
CUST_00499,2025-08-01,2025-12-21,5,452.36,94.34,167,25,"[""Electronics"", ""Beauty"", ""Sports"", ""Books"", ""Home & Garden""]",5,Google Ads,Prospecting,43.38,0.574,0.087,Growth-Potential,697.03
CUST_00500,2025-04-12,2025-12-02,8,656.48,84.44,278,44,"[""Fashion"", ""Toys"", ""Home & Garden"", ""Food & Beverage"", ""Electronics""]",5,Meta Ads,Brand,31.21,0.309,0.052,Growth-Potential,850.06
CUST_00501,2025-12-15,2025-12-15,4,265.31,60.32,31,31,"[""Electronics"", ""Toys"", ""Home & Garden""]",3,Referral,None,1.73,0.332,0.08,Growth-Potential,378.19
CUST_00502,2025-11-15,2025-11-15,2,114.6,60.6,61,61,"[""Food & Beverage""]",1,Email,None,6.7,0.227,0.102,Low-CLV,102.39
CUST_00503,2024-12-01,2025-12-07,5,563.3,108.37,410,39,"[""Electronics"", ""Home & Garden"", ""Fashion"", ""Sports"", ""Books""]",5,Meta Ads,Retargeting,48.2,0.385,0.129,Growth-Potential,813.66
CUST_00504,2025-03-04,2025-10-24,7,628.95,99.32,317,83,"[""Home & Garden"", ""Food & Beverage""]",2,Direct,None,4.0,0.336,0.092,Growth-Potential,1040.63
CUST_00505,2025-02-19,2025-10-15,3,155.78,52.19,330,92,"[""Sports"", ""Electronics"", ""Fashion""]",3,Meta Ads,Retargeting,39.88,0.294,0.141,Low-CLV,131.12
CUST_00506,2025-02-14,2026-01-05,24,3607.16,145.65,335,10,"[""Electronics"", ""Fashion"", ""Home & Garden""]",3,Meta Ads,Prospecting,33.49,0.584,0.015,High-CLV,13416.52
CUST_00507,2025-02-17,2025-12-17,8,653.98,86.86,332,29,"[""Home & Garden"", ""Sports"", ""Toys"", ""Food & Beverage""]",4,Google Ads,Brand,45.12,0.688,0.062,High-CLV,2076.38
CUST_00508,2025-02-27,2025-11-30,4,212.06,52.29,322,46,"[""Fashion""]",1,Google Ads,Retargeting,64.05,0.596,0.095,Growth-Potential,303.32
CUST_00509,2024-07-13,2025-11-08,7,670.91,93.64,551,68,"[""Fashion"", ""Beauty""]",2,Google Ads,Retargeting,22.18,0.517,0.089,Growth-Potential,1180.07
CUST_00510,2024-03-24,2025-07-28,1,31.41,29.85,662,171,"[""Fashion""]",1,Meta Ads,Retargeting,50.08,0.188,0.158,Low-CLV,31.47
CUST_00511,2024-03-30,2025-11-02,3,165.97,56.46,656,74,"[""Sports""]",1,Meta Ads,Prospecting,56.27,0.402,0.096,Growth-Potential,214.39
CUST_00512,2025-11-18,2025-11-30,7,491.91,66.04,58,46,"[""Electronics"", ""Sports""]",2,Direct,None,1.47,0.385,0.058,Growth-Potential,629.85
CUST_00513,2024-10-21,2025-12-12,5,237.91,50.44,451,34,"[""Beauty"", ""Food & Beverage"", ""Books"", ""Electronics"", ""Sports""]",5,Meta Ads,Brand,28.87,0.469,0.051,Growth-Potential,359.84
CUST_00514,2024-09-27,2026-01-03,5,350.81,77.68,475,12,"[""Beauty"", ""Books"", ""Toys""]",3,Meta Ads,Prospecting,58.14,0.67,0.024,High-CLV,745.94
CUST_00515,2024-12-15,2026-01-04,10,2187.01,213.38,396,11,"[""Toys"", ""Electronics"", ""Fashion"", ""Books""]",4,Organic,None,1.62,0.52,0.046,High-CLV,4837.16
CUST_00516,2024-03-23,2025-12-24,25,3451.62,141.78,663,22,"[""Sports"", ""Toys"", ""Food & Beverage"", ""Beauty""]",4,Meta Ads,Prospecting,19.58,0.675,0.042,High-CLV,13689.83
CUST_00517,2024-12-13,2025-11-12,8,843.93,100.06,398,64,"[""Food & Beverage"", ""Electronics"", ""Home & Garden""]",3,Meta Ads,Prospecting,56.04,0.301,0.059,Growth-Potential,1024.63
CUST_00518,2024-01-29,2025-12-02,6,618.41,95.49,717,44,"[""Beauty"", ""Sports"", ""Electronics"", ""Books""]",4,Meta Ads,Brand,37.44,0.293,0.109,Growth-Potential,810.14
CUST_00519,2025-09-19,2025-11-05,5,231.77,48.11,118,71,"[""Toys""]",1,Direct,None,1.44,0.215,0.142,Growth-Potential,398.28
CUST_00520,2025-11-26,2026-01-07,15,2112.32,144.24,50,8,"[""Fashion""]",1,Meta Ads,Retargeting,18.15,0.593,0.014,High-CLV,7899.51
CUST_00521,2024-07-11,2025-12-27,25,7647.45,281.58,553,19,"[""Food & Beverage"", ""Home & Garden"", ""Fashion"", ""Books""]",4,Meta Ads,Prospecting,22.94,0.922,0.019,High-CLV,19041.0
CUST_00522,2025-05-22,2025-12-21,4,308.48,82.61,238,25,"[""Home & Garden"", ""Toys"", ""Beauty"", ""Electronics""]",4,Google Ads,Brand,41.37,0.587,0.07,Growth-Potential,558.21
CUST_00523,2024-10-05,2026-01-02,14,2238.11,167.11,467,13,"[""Books""]",1,Google Ads,Retargeting,43.46,0.569,0.061,High-CLV,5087.92
CUST_00524,2025-02-02,2025-12-30,11,1130.44,94.45,347,16,"[""Toys"", ""Beauty"", ""Home & Garden""]",3,Referral,None,2.94,0.888,0.061,High-CLV,3710.21
CUST_00525,2024-06-30,2025-12-07,2,297.78,141.23,564,39,"[""Food & Beverage"", ""Books""]",2,Direct,None,3.48,0.25,0.143,Growth-Potential,521.35
CUST_00526,2025-01-20,2025-12-28,5,498.04,104.6,360,18,"[""Sports"", ""Fashion""]",2,Google Ads,Brand,67.59,0.297,0.053,Growth-Potential,837.56
CUST_00527,2025-02-12,2025-04-27,1,26.89,29.35,337,263,"[""Home & Garden""]",1,Organic,None,1.26,0.028,0.242,Low-CLV,30.44
CUST_00528,2025-03-12,2025-12-20,6,618.83,97.73,309,26,"[""Beauty"", ""Books"", ""Food & Beverage""]",3,Meta Ads,Prospecting,15.29,0.353,0.081,Growth-Potential,1088.65
CUST_00529,2025-07-06,2026-01-01,20,1449.11,73.47,193,14,"[""Beauty"", ""Food & Beverage""]",2,Meta Ads,Prospecting,57.68,0.531,0.059,High-CLV,3425.65
CUST_00530,2024-07-30,2025-11-28,8,481.97,55.65,534,48,"[""Fashion"", ""Home & Garden""]",2,Meta Ads,Brand,20.61,0.28,0.125,Growth-Potential,611.41
CUST_00531,2024-04-28,2026-01-14,5,887.89,162.76,627,1,"[""Fashion""]",1,Email,None,8.33,0.715,0.057,High-CLV,2150.59
CUST_00532,2025-05-14,2025-11-18,6,675.68,115.6,246,58,"[""Beauty"", ""Home & Garden"", ""Books""]",3,Organic,None,3.05,0.505,0.143,Growth-Potential,1026.21
CUST_00533,2025-03-02,2025-09-06,2,116.79,54.38,319,131,"[""Books""]",1,Meta Ads,Brand,45.88,0.001,0.274,Low-CLV,114.54
CUST_00534,2024-12-10,2025-11-08,3,94.04,34.48,401,68,"[""Food & Beverage"", ""Fashion""]",2,Direct,None,2.0,0.056,0.297,Low-CLV,98.06
CUST_00535,2025-05-17,2025-12-19,2,116.94,62.27,243,27,"[""Home & Garden""]",1,Meta Ads,Brand,18.92,0.576,0.144,Growth-Potential,186.91
CUST_00536,2024-05-13,2025-03-15,3,172.07,60.46,612,306,"[""Fashion"", ""Electronics"", ""Beauty""]",3,Meta Ads,Brand,16.31,0.14,0.279,Low-CLV,206.03
CUST_00537,2024-10-05,2025-03-18,2,88.36,47.65,467,303,"[""Fashion"", ""Toys""]",2,Google Ads,Brand,63.6,0.23,0.144,Low-CLV,95.14
CUST_00538,2025-02-09,2025-02-09,3,71.9,25.37,340,340,"[""Fashion""]",1,Meta Ads,Prospecting,41.65,0.103,0.282,Low-CLV,67.31
CUST_00539,2025-02-08,2025-12-27,8,1335.31,163.96,341,19,"[""Books"", ""Toys"", ""Home & Garden"", ""Fashion""]",4,Meta Ads,Retargeting,42.07,0.557,0.032,High-CLV,4058.68
CUST_00540,2024-11-14,2025-12-03,5,202.95,43.67,427,43,"[""Books""]",1,Meta Ads,Brand,59.57,0.541,0.082,Growth-Potential,293.69
CUST_00541,2025-02-04,2026-01-13,23,3333.2,138.9,345,2,"[""Electronics"", ""Toys""]",2,Direct,None,4.28,0.873,0.045,High-CLV,11839.78
CUST_00542,2024-02-07,2025-10-22,4,459.92,111.03,708,85,"[""Toys"", ""Electronics"", ""Sports"", ""Home & Garden""]",4,Referral,None,4.62,0.464,0.135,Growth-Potential,655.8
CUST_00543,2025-09-01,2025-12-25,6,393.37,70.29,136,21,"[""Sports"", ""Fashion"", ""Toys"", ""Books""]",4,Meta Ads,Brand,23.8,0.252,0.125,Growth-Potential,725.17
CUST_00544,2024-06-15,2025-11-13,4,392.58,105.12,579,63,"[""Home & Garden"", ""Electronics"", ""Toys"", ""Sports""]",4,Meta Ads,Retargeting,41.7,0.43,0.118,Growth-Potential,675.27
CUST_00545,2025-02-25,2025-03-11,3,172.08,52.58,324,310,"[""Fashion"", ""Toys""]",2,Email,None,8.55,0.074,0.124,Low-CLV,169.58
CUST_00546,2024-04-09,2025-12-16,7,738.03,97.47,646,30,"[""Food & Beverage"", ""Home & Garden"", ""Books"", ""Electronics"", ""Fashion""]",5,Meta Ads,Brand,60.0,0.347,0.062,Growth-Potential,1112.34
CUST_00547,2025-07-19,2025-12-08,4,348.71,96.44,180,38,"[""Fashion"", ""Sports"", ""Toys"", ""Books""]",4,Google Ads,Brand,59.5,0.24,0.056,Growth-Potential,617.57
CUST_00548,2025-09-20,2025-12-23,11,2131.61,195.85,117,23,"[""Beauty"", ""Books""]",2,Meta Ads,Prospecting,40.31,0.904,0.023,High-CLV,4950.49
CUST_00549,2025-07-26,2025-08-21,1,28.73,27.85,173,147,"[""Food & Beverage""]",1,Meta Ads,Prospecting,37.07,0.037,0.16,Low-CLV,24.59
CUST_00550,2025-11-24,2025-12-26,4,267.73,72.1,52,20,"[""Home & Garden"", ""Sports""]",2,Organic,None,2.96,0.404,0.119,Growth-Potential,439.52
CUST_00551,2025-02-09,2025-12-11,7,672.39,88.21,340,35,"[""Beauty"", ""Electronics""]",2,Email,None,4.16,0.23,0.075,Growth-Potential,1145.52
CUST_00552,2025-06-22,2025-12-11,7,421.7,62.54,207,35,"[""Electronics"", ""Sports"", ""Fashion"", ""Food & Beverage""]",4,Direct,None,2.66,0.349,0.116,Growth-Potential,597.17
CUST_00553,2024-12-22,2025-11-27,5,245.55,51.96,389,49,"[""Toys"", ""Electronics""]",2,Meta Ads,Retargeting,20.56,0.456,0.086,Growth-Potential,448.42
CUST_00554,2025-01-07,2025-10-19,4,363.24,88.9,373,88,"[""Books"", ""Toys""]",2,Organic,None,1.73,0.523,0.06,Growth-Potential,549.09
CUST_00555,2025-05-18,2025-10-17,8,618.91,74.58,242,90,"[""Home & Garden"", ""Beauty""]",2,Email,None,4.14,0.438,0.135,Growth-Potential,1023.71
CUST_00556,2025-09-30,2025-09-30,3,169.53,51.5,107,107,"[""Sports"", ""Home & Garden"", ""Beauty""]",3,Direct,None,3.59,0.212,0.15,Low-CLV,170.93
CUST_00557,2025-03-07,2025-06-09,1,31.07,33.94,314,220,"[""Electronics""]",1,Meta Ads,Prospecting,27.86,0.257,0.289,Low-CLV,25.91
CUST_00558,2024-06-03,2025-03-16,1,64.7,58.84,591,305,"[""Toys""]",1,Organic,None,0.95,0.127,0.202,Low-CLV,52.12
CUST_00559,2024-09-22,2025-02-19,1,51.78,50.69,480,330,"[""Home & Garden""]",1,Referral,None,4.2,0.211,0.25,Low-CLV,42.98
CUST_00560,2024-05-10,2025-11-18,2,133.9,66.43,615,58,"[""Sports""]",1,Direct,None,1.47,0.352,0.087,Growth-Potential,192.73
CUST_00561,2025-11-04,2025-11-04,7,802.21,106.26,72,72,"[""Books""]",1,Direct,None,2.3,0.357,0.142,Growth-Potential,966.43
CUST_00562,2025-01-13,2025-12-30,2,73.83,39.29,367,16,"[""Fashion"", ""Beauty""]",2,Google Ads,Prospecting,58.47,0.556,0.069,Growth-Potential,89.0
CUST_00563,2024-07-20,2025-10-24,5,298.39,60.42,544,83,"[""Home & Garden"", ""Food & Beverage""]",2,Direct,None,0.03,0.32,0.093,Growth-Potential,536.41
CUST_00564,2025-02-23,2025-04-15,3,90.65,32.42,326,275,"[""Sports"", ""Electronics"", ""Beauty""]",3,Meta Ads,Retargeting,37.3,0.057,0.108,Low-CLV,90.25
CUST_00565,2025-06-12,2025-11-12,3,153.97,55.69,217,64,"[""Electronics"", ""Toys""]",2,Meta Ads,Prospecting,17.34,0.506,0.138,Growth-Potential,269.07
CUST_00566,2024-11-07,2025-06-25,2,97.0,49.2,434,204,"[""Beauty""]",1,Email,None,2.92,0.221,0.187,Low-CLV,88.51
CUST_00567,2024-04-30,2025-10-28,7,401.09,52.16,625,79,"[""Beauty"", ""Electronics""]",2,Google Ads,Brand,21.92,0.528,0.07,Growth-Potential,523.76
CUST_00568,2024-03-08,2025-05-06,1,38.92,37.42,678,254,"[""Books""]",1,Referral,None,0.31,0.185,0.118,Low-CLV,37.77
CUST_00569,2025-01-09,2025-11-08,2,108.61,59.71,371,68,"[""Beauty"", ""Home & Garden""]",2,Meta Ads,Prospecting,55.88,0.308,0.078,Growth-Potential,171.35
CUST_00570,2024-05-09,2026-01-11,10,1000.05,98.98,616,4,"[""Books"", ""Food & Beverage"", ""Home & Garden""]",3,Organic,None,2.94,0.721,0.033,High-CLV,3486.04
CUST_00571,2024-05-03,2025-12-15,3,279.85,100.95,622,31,"[""Beauty""]",1,Google Ads,Brand,66.28,0.284,0.088,Growth-Potential,493.58
CUST_00572,2024-08-09,2025-12-28,22,3126.05,151.43,524,18,"[""Books"", ""Home & Garden"", ""Beauty"", ""Electronics"", ""Food & Beverage""]",5,Google Ads,Retargeting,40.95,0.636,0.043,High-CLV,6675.42
CUST_00573,2024-05-27,2025-06-21,3,167.06,61.05,598,208,"[""Toys""]",1,Referral,None,2.66,0.05,0.155,Low-CLV,166.73
CUST_00574,2025-02-18,2025-11-10,2,90.65,48.38,331,66,"[""Food & Beverage""]",1,Meta Ads,Prospecting,47.43,0.5,0.088,Growth-Potential,145.32
CUST_00575,2024-07-09,2025-12-03,8,447.75,58.4,555,43,"[""Home & Garden"", ""Food & Beverage"", ""Electronics""]",3,Email,None,3.99,0.483,0.105,Growth-Potential,767.41
CUST_00576,2025-01-27,2025-06-03,3,93.84,29.05,353,226,"[""Sports"", ""Home & Garden""]",2,Meta Ads,Prospecting,43.17,0.195,0.227,Low-CLV,112.05
CUST_00577,2024-02-01,2025-12-28,16,2360.24,139.74,714,18,"[""Toys""]",1,Direct,None,1.29,0.934,0.022,High-CLV,9184.43
CUST_00578,2024-10-17,2025-12-05,6,568.66,88.44,455,41,"[""Toys"", ""Home & Garden""]",2,Google Ads,Retargeting,43.95,0.527,0.072,Growth-Potential,749.87
CUST_00579,2025-06-01,2025-12-08,5,240.6,50.02,228,38,"[""Beauty"", ""Electronics"", ""Fashion"", ""Toys""]",4,Organic,None,2.28,0.545,0.069,Growth-Potential,370.79
CUST_00580,2024-01-28,2025-12-19,5,211.09,45.79,718,27,"[""Home & Garden""]",1,Meta Ads,Brand,18.76,0.411,0.123,Growth-Potential,295.25
CUST_00581,2024-05-03,2025-12-28,25,4759.42,207.61,622,18,"[""Home & Garden"", ""Food & Beverage"", ""Toys"", ""Beauty""]",4,Meta Ads,Brand,17.51,0.857,0.011,High-CLV,10989.63
CUST_00582,2025-07-26,2025-11-24,7,626.6,83.87,173,52,"[""Beauty""]",1,Meta Ads,Prospecting,21.63,0.208,0.054,Growth-Potential,966.03
CUST_00583,2024-05-10,2025-10-30,3,385.69,136.06,615,77,"[""Books"", ""Electronics""]",2,Referral,None,0.59,0.474,0.119,Growth-Potential,652.8
CUST_00584,2025-07-12,2025-07-12,1,47.98,48.71,187,187,"[""Sports""]",1,Organic,None,0.52,0.181,0.136,Low-CLV,45.07
CUST_00585,2024-04-03,2025-11-15,3,107.7,38.63,652,61,"[""Food & Beverage"", ""Toys"", ""Electronics""]",3,Meta Ads,Retargeting,34.24,0.08,0.281,Low-CLV,91.04
CUST_00586,2025-02-13,2025-11-16,3,140.86,47.13,336,60,"[""Books"", ""Fashion"", ""Food & Beverage""]",3,Referral,None,1.92,0.598,0.068,Growth-Potential,272.89
CUST_00587,2025-02-12,2025-12-21,6,541.76,89.81,337,25,"[""Fashion"", ""Food & Beverage""]",2,Direct,None,1.02,0.413,0.132,Growth-Potential,806.88
CUST_00588,2024-03-17,2025-05-22,2,103.56,48.24,669,238,"[""Food & Beverage"", ""Fashion""]",2,Direct,None,2.76,0.287,0.284,Low-CLV,117.45
CUST_00589,2024-06-05,2025-09-17,2,51.13,28.24,589,120,"[""Electronics"", ""Books""]",2,Referral,None,2.91,0.248,0.111,Low-CLV,43.07
CUST_00590,2024-04-05,2025-11-30,6,564.62,88.26,650,46,"[""Home & Garden"", ""Books"", ""Sports"", ""Food & Beverage""]",4,Google Ads,Prospecting,56.13,0.212,0.087,Growth-Potential,889.92
CUST_00591,2025-11-03,2025-12-27,7,737.1,105.23,73,19,"[""Sports"", ""Food & Beverage"", ""Toys"", ""Home & Garden""]",4,Meta Ads,Retargeting,34.07,0.315,0.066,Growth-Potential,1302.81
CUST_00592,2024-08-19,2026-01-02,7,949.99,138.7,514,13,"[""Fashion"", ""Toys"", ""Books"", ""Beauty"", ""Sports""]",5,Direct,None,3.21,0.94,0.019,High-CLV,2495.03
CUST_00593,2024-10-18,2025-09-22,1,18.82,18.44,454,115,"[""Beauty""]",1,Direct,None,2.71,0.111,0.185,Low-CLV,17.18
CUST_00594,2024-08-09,2025-12-25,24,1614.52,73.36,524,21,"[""Food & Beverage"", ""Electronics"", ""Toys"", ""Home & Garden"", ""Books""]",5,Google Ads,Prospecting,20.42,0.909,0.023,High-CLV,6275.67
CUST_00595,2025-02-19,2025-11-16,4,464.0,126.16,330,60,"[""Home & Garden""]",1,Google Ads,Brand,59.8,0.4,0.081,Growth-Potential,565.59
CUST_00596,2025-05-04,2025-12-21,8,756.22,90.57,256,25,"[""Home & Garden"", ""Sports""]",2,Organic,None,3.64,0.316,0.065,Growth-Potential,1219.81
CUST_00597,2025-01-18,2025-11-06,8,656.78,77.83,362,70,"[""Fashion"", ""Food & Beverage"", ""Sports"", ""Beauty"", ""Electronics""]",5,Google Ads,Prospecting,27.13,0.514,0.084,Growth-Potential,1210.96
CUST_00598,2025-06-09,2025-09-29,3,165.08,50.63,220,108,"[""Books"", ""Home & Garden"", ""Electronics""]",3,Meta Ads,Retargeting,46.98,0.239,0.279,Low-CLV,136.76
CUST_00599,2024-06-07,2025-12-16,5,572.53,117.72,587,30,"[""Home & Garden"", ""Beauty"", ""Food & Beverage"", ""Sports"", ""Books""]",5,Meta Ads,Retargeting,45.7,0.505,0.094,Growth-Potential,858.19
CUST_00600,2025-11-05,2025-12-24,4,481.79,119.0,71,22,"[""Toys"", ""Fashion"", ""Sports""]",3,Meta Ads,Prospecting,18.28,0.596,0.054,Growth-Potential,732.04
